model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.9821428571428569	0.9821428571428569	0.9821428571428569	0.9821428571428569	0.9821428571428569	0.9821428571428569
SBM	2	0.9809766763848393	0.9804906325749431	0.9814627201947356	0.9988338192419823	0.9983477754320861	0.9993198630518786
SBM	3	0.9799562682215742	0.9794512629832108	0.9804612734599376	0.9988338192419826	0.9983477754320863	0.9993198630518788
SBM	4	0.9791545189504371	0.9787714337476611	0.9795376041532132	0.9991982507288629	0.9987657900795147	0.9996307113782111
SBM	5	0.9787900874635568	0.9785416037102425	0.9790385712168711	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	6	0.9784256559766764	0.977959343978651	0.9788919679747018	0.9997813411078718	0.9995328573545574	1.000029824861186
SBM	7	0.9780612244897958	0.9772777307858583	0.9788447181937333	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	8	0.9771137026239066	0.976007291581067	0.9782201136667462	0.9994897959183673	0.999127108808792	0.9998524830279426
SBM	9	0.9763848396501458	0.9751316638104108	0.9776380154898807	0.9995626822157434	0.9992229252979439	0.9999024391335429
SBM	10	0.9752915451895043	0.9738584837905829	0.9767246065884257	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	11	0.9739795918367345	0.9724408407489566	0.9755183429245124	0.9994169096209912	0.9990338244182151	0.9997999948237672
SBM	12	0.9730320699708453	0.9714503046978146	0.9746138352438761	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	13	0.9717201166180757	0.9701980296126839	0.9732422036234675	0.9995626822157434	0.9992229252979439	0.9999024391335429
SBM	14	0.9710641399416908	0.969609695323034	0.9725185845603477	0.9997813411078718	0.9995328573545574	1.000029824861186
SBM	15	0.9706997084548102	0.9692342312283551	0.9721651856812654	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	16	0.9701895043731777	0.9687762493161656	0.9716027594301899	0.9997813411078718	0.9995328573545574	1.000029824861186
SBM	17	0.9694606413994167	0.9681687890746121	0.9707524937242212	0.9997084548104955	0.9994246663658801	0.9999922432551109
SBM	18	0.9688775510204081	0.9676746539616482	0.9700804480791679	0.9995626822157434	0.9992229252979439	0.9999024391335429
SBM	19	0.9687317784256556	0.9675013010514681	0.9699622557998431	0.9997084548104955	0.9994246663658801	0.9999922432551109
SBM	20	0.9687317784256556	0.9675013010514681	0.9699622557998431	0.9997084548104955	0.9994246663658801	0.9999922432551109
