model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Chung-Lu	1	0.8840382126441311	0.8767235784560852	0.891352846832177	0.8840382126441311	0.8767235784560852	0.891352846832177
Chung-Lu	2	0.8836283345919439	0.8746299149149739	0.8926267542689139	0.9929015426074184	0.9900309848968051	0.9957721003180316
Chung-Lu	3	0.8917118312711253	0.8842173855879595	0.8992062769542911	0.9907941953504686	0.9873711088256352	0.9942172818753021
Chung-Lu	4	0.8985624707004835	0.893339200870879	0.9037857405300879	0.9950564630867809	0.9930535559661317	0.9970593702074301
Chung-Lu	5	0.8909444694084259	0.8837524841845984	0.8981364546322533	0.9947554822135992	0.9922709441700693	0.9972400202571291
Chung-Lu	6	0.8907252231619404	0.8834781407903181	0.8979723055335627	0.9936869233608968	0.9909608597737869	0.9964129869480067
Chung-Lu	7	0.8837554224624116	0.8754352367890198	0.8920756081358033	0.9898747489028633	0.9857375285945578	0.9940119692111689
Chung-Lu	8	0.8850343589002441	0.877080333507686	0.8929883842928021	0.9903433862625983	0.9867608449854056	0.993925927539791
Chung-Lu	9	0.8840938299790678	0.8756681856331716	0.892519474324964	0.9916754893541784	0.9884513671711868	0.99489961153717
Chung-Lu	10	0.8852649629983156	0.8764591018202824	0.8940708241763488	0.9882870056297435	0.9839748807421024	0.9925991305173846
Chung-Lu	11	0.8794086501204124	0.8695704684100778	0.8892468318307469	0.9884071286185753	0.984528585711826	0.9922856715253245
Chung-Lu	12	0.8898770607748094	0.8829739835098753	0.8967801380397435	0.9900478237475628	0.986106823868577	0.9939888236265487
Chung-Lu	13	0.8865340675246509	0.8784572440234584	0.8946108910258435	0.9918943083835343	0.9891311863640078	0.9946574304030609
Chung-Lu	14	0.8826608027766147	0.8725907459233021	0.8927308596299274	0.9890944008367407	0.9850878419670752	0.9931009597064062
Chung-Lu	15	0.8838380426915013	0.8754867177962781	0.8921893675867246	0.9876442393453012	0.9828139847086562	0.9924744939819462
Chung-Lu	16	0.8856094774106108	0.8781173101547091	0.8931016446665125	0.9909928957334677	0.9873177955676324	0.994667995899303
Chung-Lu	17	0.8906521410797785	0.883041669395001	0.8982626127645561	0.9927364330168456	0.9897145271052706	0.9957583389284205
Chung-Lu	18	0.8929812295620296	0.8860866470137534	0.8998758121103059	0.9911763657363963	0.987577945576233	0.9947747858965597
Chung-Lu	19	0.8880960879087719	0.8805653862164631	0.8956267896010808	0.9922663164325334	0.9894287194001171	0.9951039134649496
Chung-Lu	20	0.884595866407273	0.8762728159425587	0.8929189168719872	0.9903213617002873	0.9871632000719481	0.9934795233286264
