model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
GraphRNN	1	-28.7600000	-36.5651641	-20.9548359	-28.7600000	-36.5651641	-20.9548359
GraphRNN	2	-6.7000000	-9.5715394	-3.8284606	22.0600000	13.5984439	30.5215561
