model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
GraphRNN	1	0.7987200	0.7948744	0.8025656	0.7987200	0.7948744	0.8025656
GraphRNN	2	0.7987200	0.7934502	0.8039898	0.3768000	0.3435648	0.4100352
GraphRNN	3	0.7936400	0.7891812	0.7980988	0.3884800	0.3465512	0.4304088
GraphRNN	4	0.7955400	0.7928176	0.7982624	0.2371000	0.2051568	0.2690432
GraphRNN	5	0.8070600	0.8045524	0.8095676	0.1314600	0.1174482	0.1454718
GraphRNN	6	0.8020800	0.7992024	0.8049576	0.1196800	0.1041906	0.1351694
