abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.4447936697613182	0.43308881986194275	0.4564985196606936	0.4447936697613182	0.43308881986194275	0.4564985196606936
0.45497218492192343	0.445436236454582	0.46450813338926483	0.4725897038152541	0.4630769308148104	0.48210247681569784
0.45947746294441344	0.449961918763566	0.4689930071252609	0.47751359963838313	0.4680044840657002	0.48702271521106605
0.46326714836091676	0.4542392594600199	0.4722950372618136	0.48148941124076794	0.472741660446203	0.49023716203533285
0.465612536706539	0.4574835652446162	0.47374150816846183	0.4835309681524936	0.4756704932135878	0.49139144309139937
0.46678874480295324	0.4591090086214236	0.47446848098448285	0.48391174005053483	0.47640061085851215	0.4914228692425575
0.4669486914719701	0.4595117632844463	0.4743856196594939	0.4845683930751788	0.477379561655702	0.4917572244946556
0.4676696938432582	0.46022695227935156	0.4751124354071648	0.4853813356754995	0.47812909345457194	0.4926335778964271
0.4693008585747897	0.4611979650019882	0.47740375214759123	0.4858067665026008	0.4781006837958777	0.49351284920932387
0.4709766920701382	0.46345817906006026	0.47849520508021615	0.48682282058293275	0.47952205426878763	0.49412358689707786
0.4750678644570849	0.4680892601876808	0.48204646872648893	0.49044615124093616	0.4832969757364971	0.4975953267453752
0.47561152089017683	0.46825387355992715	0.4829691682204265	0.49186223310706034	0.48473180815945227	0.4989926580546684
0.4785137635042555	0.4711002302960542	0.4859272967124568	0.4926924163203942	0.485546588098532	0.49983824454225634
0.47539429032311775	0.46847816771141404	0.48231041293482146	0.4913993639396335	0.4849213057720769	0.4978774221071901
0.4765785306501248	0.46987022992398964	0.48328683137625994	0.49213385563924283	0.4854602304403565	0.49880748083812915
0.4778156430065335	0.4708250570734262	0.4848062289396408	0.49249716734451204	0.4858193389351738	0.49917499575385027
0.47661765855463517	0.4704442560521858	0.4827910610570845	0.49147260505483964	0.4852616687309329	0.4976835413787464
0.4764212688711202	0.46954185813202914	0.4833006796102112	0.49226299384625	0.4854437111675008	0.4990822765249992
0.4755543054218897	0.4688430666956332	0.4822655441481462	0.4912782460699679	0.4849360515312681	0.49762044060866767
0.47579822920420306	0.4691455372355533	0.4824509211728528	0.4901185622844709	0.4836331762352468	0.49660394833369503
