abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.42323459187841367	0.42097571344330437	0.42549347031352297	0.42323459187841367	0.42097571344330437	0.42549347031352297
0.43227110813680286	0.4290172773710934	0.4355249389025123	0.4753511154959746	0.4698912685784876	0.48081096241346155
0.437958206161095	0.4338381893580184	0.4420782229641716	0.45770117762309925	0.4508244743704918	0.46457788087570673
0.44623753565011653	0.44148401214524374	0.4509910591549893	0.48818578938596746	0.48198462631637234	0.4943869524555626
0.4476999714296448	0.44272165883869424	0.45267828402059535	0.482448458312936	0.4756726286642662	0.4892242879616058
0.4506404137882536	0.4451685384169388	0.45611228915956836	0.47698857354370217	0.4710298081157482	0.48294733897165615
0.45125673770491515	0.4450475621093641	0.4574659133004662	0.4864195777225873	0.4786640705472865	0.49417508489788814
0.4545183181122021	0.4478231874452372	0.46121344877916703	0.4897030394792028	0.4828263745123428	0.4965797044460628
0.4568237936857519	0.4495893274458716	0.46405825992563215	0.49024550455748117	0.48183877276085285	0.4986522363541095
0.4613810382103334	0.45354549165313557	0.4692165847675312	0.49595255644308334	0.48699564019210373	0.5049094726940629
0.46131856135245547	0.45302054662342456	0.4696165760814864	0.49767858439903256	0.48890792188698795	0.5064492469110772
0.46283572537199585	0.4551370607536915	0.47053438999030023	0.5001254953933176	0.49160903801096867	0.5086419527756666
0.4656256254599753	0.4573868931269707	0.47386435779298	0.5016952477153381	0.49290821024674014	0.5104822851839361
0.4686329232919036	0.46019361291893407	0.4770722336648731	0.5012029195722344	0.49176584156000064	0.5106399975844682
0.47264881186297664	0.46439328183452405	0.4809043418914292	0.5039027575518135	0.4945052206310454	0.5133002944725815
0.47311641169173907	0.4648696193536636	0.48136320402981453	0.5043591264347163	0.4949223648026709	0.5137958880667616
0.47219853023576996	0.46300106783942535	0.4813959926321146	0.5037078829531096	0.492902016723038	0.5145137491831813
0.47532021728499746	0.4660739138520153	0.4845665207179796	0.5094510922872735	0.49919341596527583	0.5197087686092711
0.4793294237938701	0.47033418235538854	0.4883246652323517	0.517604939631159	0.5085737013794477	0.5266361778828702
0.48240888062788617	0.4730762692751892	0.49174149198058315	0.5187050027433016	0.509380432212186	0.5280295732744171
