abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.9999993043844905	0.9999992887632717	0.9999993200057092	0.9999993043844905	0.9999992887632717	0.9999993200057092
0.9999993157130813	0.9999992965822783	0.9999993348438844	0.9999988621786121	0.9999988370261184	0.9999988873311059
0.9999993178279856	0.9999992973724539	0.9999993382835173	0.9999988819905337	0.9999988504451488	0.9999989135359185
0.9999993553823978	0.9999993326915467	0.9999993780732489	0.9999989381749546	0.9999988940113009	0.9999989823386082
0.9999993750213666	0.9999993530125535	0.9999993970301797	0.9999989887345665	0.9999989454402153	0.9999990320289177
0.9999993744281528	0.9999993557029125	0.999999393153393	0.9999989998204458	0.9999989582516756	0.999999041389216
0.9999993945251104	0.9999993718711793	0.9999994171790416	0.9999990272877363	0.9999989874912957	0.9999990670841769
0.9999994093292278	0.9999993901025795	0.9999994285558761	0.9999990645020023	0.9999990207270999	0.9999991082769046
0.9999994255567264	0.999999395265664	0.9999994558477888	0.9999990972264722	0.9999990338605385	0.9999991605924059
0.9999994402977516	0.9999994017162556	0.9999994788792476	0.9999991240641339	0.9999990460919714	0.9999992020362964
0.9999994531451151	0.9999994014290092	0.9999995048612209	0.9999991472260705	0.9999990427776907	0.9999992516744504
0.9999994499511468	0.9999993987827481	0.9999995011195454	0.9999991551641221	0.9999990517726556	0.9999992585555886
0.9999994633588324	0.999999409818036	0.9999995168996287	0.9999991686769479	0.9999990599099298	0.9999992774439661
0.9999994605475785	0.9999994069886444	0.9999995141065126	0.9999991774528567	0.9999990762993998	0.9999992786063137
0.9999994623815369	0.9999994101894224	0.9999995145736514	0.9999991924847202	0.9999990910532357	0.9999992939162048
0.9999994695684826	0.9999994212660487	0.9999995178709166	0.9999992028671405	0.9999991074121818	0.9999992983220992
0.9999994672070078	0.9999994173071175	0.9999995171068982	0.9999991982607102	0.9999990992324422	0.9999992972889781
0.9999994729533276	0.9999994259864484	0.9999995199202067	0.9999992028874138	0.9999991070108482	0.9999992987639795
0.9999994703698234	0.999999422371795	0.9999995183678518	0.9999991973135474	0.9999991008298044	0.9999992937972904
0.999999468242314	0.9999994187703137	0.9999995177143143	0.9999991890068762	0.9999990886419325	0.9999992893718199
