abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.7657942626767218	0.7621933194148	0.7693952059386436	0.7657942626767218	0.7621933194148	0.7693952059386436
0.761386128546923	0.7573474645392724	0.7654247925545736	0.7608291665050211	0.7565850468070646	0.7650732862029775
0.7629159276642474	0.7587576204917732	0.7670742348367217	0.7589632132440007	0.7546800181798226	0.7632464083081789
0.7636090866350286	0.7599313512733474	0.7672868219967097	0.759169580933044	0.7556072826875633	0.7627318791785247
0.7635698477808864	0.7585873614127242	0.7685523341490487	0.762203978741178	0.7575239595740313	0.7668839979083246
0.7597927558090463	0.7549318345568408	0.7646536770612518	0.762209271694716	0.7573550829995744	0.7670634603898575
0.7680201447192374	0.7641076756686018	0.771932613769873	0.7643382799214861	0.7596327375599138	0.7690438222830583
0.7645737069607605	0.7598474736752016	0.7692999402463195	0.7616787064543593	0.7577442146904405	0.7656131982182781
0.7681634977339751	0.7629828839680214	0.7733441114999288	0.7662234271265377	0.7616741510898872	0.7707727031631881
0.7652545187799646	0.7609377456509395	0.7695712919089898	0.7638280263363646	0.7593194504468129	0.7683366022259163
0.7647365597663605	0.7600951399680131	0.7693779795647078	0.7628839846340361	0.7573651363633896	0.7684028329046825
0.7692287433561347	0.7636812111347675	0.7747762755775018	0.7670528881153268	0.7620615198521259	0.7720442563785277
0.7686098505717553	0.7634452800109335	0.7737744211325772	0.7683361725378741	0.7635983437194315	0.7730740013563168
0.7706897078420533	0.7656093486947536	0.7757700669893529	0.7678260272335911	0.7629798881294905	0.7726721663376916
0.769749110589872	0.7644672372033102	0.7750309839764339	0.7686041007564859	0.7637542854222759	0.7734539160906959
0.7748656939587554	0.7696858728355815	0.7800455150819292	0.7769505594441516	0.7713377802518671	0.7825633386364361
0.7746777303261321	0.7699048313803316	0.7794506292719325	0.7752212103358394	0.7701665048220186	0.78027591584966
0.7777414688464369	0.7725949799826288	0.782887957710245	0.7776779782761521	0.7726264777963027	0.7827294787560016
0.7801349257788481	0.7750493669167922	0.7852204846409041	0.7799221837565967	0.7743860989202427	0.7854582685929508
0.7839828367527581	0.7777644484124079	0.7902012250931084	0.7798155588217388	0.7743908377878398	0.7852402798556378
