abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.20091851449152154	0.19820575659049752	0.20363127239254555	0.20091851449152154	0.19820575659049752	0.20363127239254555
0.21990059178616253	0.21628615402145315	0.2235150295508719	0.2013802598042094	0.19849096935225224	0.20426955025616655
0.22511013445765854	0.22143558783420514	0.22878468108111194	0.21907214351970367	0.21490113978948266	0.22324314724992467
0.22699199440702675	0.2233288901008093	0.2306550987132442	0.22668530179647234	0.22287563159818585	0.23049497199475882
0.22901888072855442	0.22474607602066465	0.23329168543644418	0.22854653973337805	0.22428713187883273	0.23280594758792336
0.23067970380656747	0.22597158857116242	0.2353878190419725	0.2323685042421379	0.22772261043385592	0.23701439805041988
0.2324122056787639	0.22756730882704296	0.23725710253048482	0.23786594377156936	0.23245315179876208	0.24327873574437664
0.23345190148698558	0.2285471519878989	0.23835665098607225	0.239600365554387	0.2347158813897251	0.24448484971904888
0.23671005528687059	0.2315514674161325	0.24186864315760867	0.2429703585288325	0.2382152560366418	0.24772546102102322
0.23767801772680636	0.23235234059887733	0.24300369485473539	0.23844396847619836	0.23335627572747844	0.2435316612249183
0.24154649240308393	0.2359777599401283	0.24711522486603957	0.24272429740658022	0.23756211398030508	0.24788648083285536
0.2437838251047488	0.23835239798410393	0.24921525222539367	0.24543023381051918	0.2400690591712567	0.25079140844978165
0.24664616694374003	0.2408607108258439	0.2524316230616362	0.24757062314038347	0.24120654327147625	0.25393470300929066
0.24792528185036078	0.24212823814082812	0.25372232555989344	0.24967680728467145	0.24337927982454569	0.25597433474479725
0.24972690826340802	0.24373829619227827	0.25571552033453776	0.252224747349704	0.24562123893015933	0.25882825576924867
0.2510912785603518	0.2447973306797895	0.2573852264409141	0.25412221799192364	0.24758497009136005	0.26065946589248723
0.2513879788152636	0.2448047647455025	0.2579711928850247	0.255826120662793	0.2492835369274429	0.2623687043981431
0.25063987466533083	0.24387091052148477	0.2574088388091769	0.25555098064613824	0.24889979212198207	0.26220216917029443
0.2533149826579265	0.24623359792937916	0.26039636738647387	0.2562576363427409	0.24956560677059555	0.2629496659148863
0.252988441410293	0.2463036126459893	0.2596732701745966	0.25645328503432857	0.25038578240517056	0.2625207876634866
